MTS,volume,close,high,low,open
2018/8/27 8:00,199721.5026,0.1936,0.194,0.1616,0.1628
2018/8/28 8:00,381104.9334,0.1953,0.1985,0.1651,0.1925
2018/8/29 8:00,292806.4305,0.1962,0.1993,0.182,0.1977
2018/8/30 8:00,1242497.974,0.2768,0.285,0.19,0.1962
2018/8/31 8:00,3921873.056,0.2453,0.2896,0.2198,0.2747
2018/9/1 8:00,891577.6674,0.259,0.2654,0.2449,0.2449
2018/9/2 8:00,503170.4084,0.2421,0.259,0.2264,0.2587
2018/9/3 8:00,342151.077,0.2368,0.2475,0.2288,0.2421
2018/9/4 8:00,232801.7219,0.235,0.2408,0.2306,0.2365
2018/9/5 8:00,424659.9488,0.1958,0.2358,0.1957,0.2355
2018/9/6 8:00,320616.7362,0.2358,0.2443,0.1757,0.1956
2018/9/7 8:00,6107736.631,0.3102,0.3298,0.2128,0.2374
2018/9/8 8:00,4708931.031,0.33,0.3748,0.2936,0.3166
2018/9/9 8:00,1739143.19,0.3094,0.345,0.3051,0.3288
2018/9/10 8:00,1158348.435,0.292,0.317,0.2705,0.3094
2018/9/11 8:00,447886.172,0.2705,0.293,0.2557,0.2876
2018/9/12 8:00,337450.8553,0.257,0.2692,0.2379,0.2692
2018/9/13 8:00,517360.6543,0.2768,0.2942,0.2512,0.2512
2018/9/14 8:00,523318.8904,0.2539,0.28,0.2414,0.2767
2018/9/15 8:00,533848.0992,0.2426,0.2557,0.2403,0.2557
2018/9/16 8:00,284326.3391,0.2407,0.2448,0.2308,0.2426
2018/9/17 8:00,520424.4202,0.208,0.2418,0.201,0.2403
2018/9/18 8:00,438508.422,0.2099,0.2205,0.201,0.208
2018/9/19 8:00,546148.4222,0.203,0.2119,0.2001,0.2072
2018/9/20 8:00,665851.4223,0.2045,0.2113,0.2003,0.2067
2018/9/21 8:00,1491389.186,0.2174,0.2217,0.2049,0.2078
2018/9/22 8:00,844767.7502,0.228,0.2464,0.2015,0.2186
2018/9/23 8:00,1582648.501,0.2321,0.2527,0.2163,0.2274
2018/9/24 8:00,450591.5627,0.2176,0.2355,0.2125,0.2307
2018/9/25 8:00,420798.435,0.2097,0.2147,0.201,0.2138
2018/9/26 8:00,362368.8512,0.207,0.2105,0.203,0.2097
2018/9/27 8:00,318894.8839,0.2151,0.2183,0.2027,0.2078
2018/9/28 8:00,1031964.892,0.213,0.2366,0.2093,0.2163
2018/9/29 8:00,512834.065,0.2095,0.2147,0.2001,0.2124
2018/9/30 8:00,464837.4817,0.2087,0.2135,0.2031,0.2097
2018/10/1 8:00,316955.1616,0.2079,0.2137,0.202,0.2096
2018/10/2 8:00,1101512.328,0.2132,0.24,0.2057,0.2071
2018/10/3 8:00,1678748.32,0.237,0.2482,0.2052,0.2133
2018/10/4 8:00,1307930.514,0.2328,0.2595,0.2282,0.237
2018/10/5 8:00,487843.1224,0.2264,0.2332,0.2209,0.23
2018/10/6 8:00,240362.9602,0.2173,0.2296,0.2134,0.2295
